typeNo,typeId,typeName,baseCode,mainRouteId,mainRoute,subRouteId,subRoute,questionId,axis,targetSide,targetOptionText,weight,weightFormulaVersion,sourceRule,semanticAuditStatus,semanticAuditReason,lockStatus
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.4,type-question-frequency-v1,type,changed,判断窓口へ渡す情報を、目的に直接必要な不足情報へ絞るためAを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q17,thinking_action,A,追加情報を集め、根拠を増やしてから決める,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q21,thinking_action,B,残り時間で追加確認をし、より確かな判断をしてから決める,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.3,type-question-frequency-v1,type,changed,論点ごとの判断基準を決め、決定可能な案へ絞るためAを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.4,type-question-frequency-v1,type,changed,同じ論点を戻さず、結論を出す段階へ進むためAを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s02,判断窓口,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.0,type-question-frequency-v1,type,changed,判断者・相談条件・確認時期を固定し、各自へ裁量を渡すためBを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q04,divergent_convergent,A,目的や前提から見直し、別の考え方も探す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q07,solo_team,A,チーム全体の進め方を見直し、みんなで立て直す,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q12,divergent_convergent,A,関係が薄そうな情報も集め、意外なつながりを探す,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q19,solo_team,B,早めに詳しい人へ相談し、知識を持ち寄って解決する,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q20,divergent_convergent,A,実現できるかはいったん置き、方向の違う案をたくさん出す,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q24,divergent_convergent,B,案を組み合わせ、さらに新しい可能性を増やす,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q27,solo_team,B,みんなの強みがうまく合わさり、一人では出せない成果になった時,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q31,solo_team,A,チーム全体の成果に貢献したことを評価される,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m02,接続再設計,structure-hacker.m02.s03,専門連携,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q06,offensive_stable,A,急な変更にも対応できる余裕を残し、品質を安定させる,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q10,offensive_stable,B,失敗しても影響が小さくなる準備をしてから広げる,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q14,offensive_stable,A,今の品質を守りながら、一部で新しい案を試す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q25,thinking_action,A,原因を分けて考え、直す順番を決めてから対応する,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q29,thinking_action,B,いったん止めて共通の原因を見つけてから、再開する,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q30,offensive_stable,A,すべてを一定以上の水準に保てるよう、バランスよく配分する,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q34,offensive_stable,B,成果を求めすぎて、守るべき品質や信頼を失うこと,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q38,offensive_stable,A,大きな混乱を起こさず、品質と信頼を守れた時,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s01,例外吸収,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q02,offensive_stable,B,確実に達成でき、次も同じように取り組める目標にする,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q06,offensive_stable,A,急な変更にも対応できる余裕を残し、品質を安定させる,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q09,thinking_action,A,全体の仕組みと基本の手順を理解してから使う,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q14,offensive_stable,A,今の品質を守りながら、一部で新しい案を試す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q26,offensive_stable,B,工夫は増やしすぎず、全体の品質と締切を確実に守る,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q30,offensive_stable,A,すべてを一定以上の水準に保てるよう、バランスよく配分する,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q33,thinking_action,A,先に構成と順番を決め、全体の流れを固める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q34,offensive_stable,B,成果を求めすぎて、守るべき品質や信頼を失うこと,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q38,offensive_stable,A,大きな混乱を起こさず、品質と信頼を守れた時,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m03,運用再設計,structure-hacker.m03.s02,標準更新,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q04,divergent_convergent,A,目的や前提から見直し、別の考え方も探す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q09,thinking_action,A,全体の仕組みと基本の手順を理解してから使う,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q12,divergent_convergent,A,関係が薄そうな情報も集め、意外なつながりを探す,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q20,divergent_convergent,A,実現できるかはいったん置き、方向の違う案をたくさん出す,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q24,divergent_convergent,B,案を組み合わせ、さらに新しい可能性を増やす,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q28,divergent_convergent,A,複数の案を残し、比べるための材料を増やす,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q33,thinking_action,A,先に構成と順番を決め、全体の流れを固める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q36,divergent_convergent,A,一つの用途だけにせず、別の使い方にも広げられる形にする,1.45,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s01,知識再利用,q40,divergent_convergent,B,早く絞りすぎて、もっと良い可能性を逃すこと,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q01,thinking_action,A,目的や条件を整理し、進め方を考えてから動く,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q07,solo_team,A,チーム全体の進め方を見直し、みんなで立て直す,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.4,type-question-frequency-v1,type,changed,改善循環では原因と改善のつながりが明確な一点を選ぶためAを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q14,offensive_stable,A,今の品質を守りながら、一部で新しい案を試す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q25,thinking_action,A,原因を分けて考え、直す順番を決めてから対応する,1.4,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q29,thinking_action,B,いったん止めて共通の原因を見つけてから、再開する,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.4,type-question-frequency-v1,type,changed,次回試す改善を一つ決め、実行へ移すためAを採用,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
7,structure-hacker,構造ハッカー,TSGE,structure-hacker.m04,学習再設計,structure-hacker.m04.s02,改善循環,q40,divergent_convergent,A,広げすぎて、結局何も形にならないこと,1.35,type-question-frequency-v1,type,changed,改善案を広げすぎず、一つを試して効果確認するためAを採用,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q01,thinking_action,A,目的や条件を整理し、進め方を考えてから動く,1.05,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q02,offensive_stable,B,確実に達成でき、次も同じように取り組める目標にする,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q05,thinking_action,B,短い時間でも目的や条件を確認し、進め方を決めてから始める,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q06,offensive_stable,A,急な変更にも対応できる余裕を残し、品質を安定させる,1.1,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q12,divergent_convergent,B,判断に必要な情報を決め、そこに絞って集める,1.35,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q26,offensive_stable,B,工夫は増やしすぎず、全体の品質と締切を確実に守る,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q30,offensive_stable,A,すべてを一定以上の水準に保てるよう、バランスよく配分する,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q34,offensive_stable,B,成果を求めすぎて、守るべき品質や信頼を失うこと,1.05,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q38,offensive_stable,A,大きな混乱を起こさず、品質と信頼を守れた時,1.1,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s01,品質下限,q40,divergent_convergent,A,広げすぎて、結局何も形にならないこと,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s02,信用・法令境界,q01,thinking_action,A,目的や条件を整理し、進め方を考えてから動く,1.05,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
8,fortress-guardian,城塞の守護者,TSGF,fortress-guardian.m01,保全基準,fortress-guardian.m01.s02,信用・法令境界,q03,solo_team,A,自分の担当とゴールを明確にし、最後まで責任を持つ,1.15,type-question-frequency-v1,type,changed,信用・法令境界を守る担当と停止責任を明確にするためAを採用,locked-not-implemented
